date,guest_name,category,artist,title,url,date_tidied,guest_name_disaggregated,guest_occupation_disaggregated
Fri 13 Jul 2018,Philip Treacy,song,Joni Mitchell,Both Sides Now,https://www.bbc.co.uk/programmes/b0b90wpt,2018-07-13,Philip Treacy,
Fri 13 Jul 2018,Philip Treacy,book,,An encyclopedia of shells,https://www.bbc.co.uk/programmes/b0b90wpt,2018-07-13,Philip Treacy,
Fri 13 Jul 2018,Philip Treacy,luxury,,A tailor’s thimble,https://www.bbc.co.uk/programmes/b0b90wpt,2018-07-13,Philip Treacy,
Fri 6 Jul 2018,Guy Singh-Watson,song,Kenny Rogers,Lucille,https://www.bbc.co.uk/programmes/b0b866zx,2018-07-06,Guy Singh-Watson,
Fri 6 Jul 2018,Guy Singh-Watson,song,Tofu Loves Frogs,Vegetable Attack,https://www.bbc.co.uk/programmes/b0b866zx,2018-07-06,Guy Singh-Watson,
Fri 6 Jul 2018,Guy Singh-Watson,song,Harry Belafonte,Chickens,https://www.bbc.co.uk/programmes/b0b866zx,2018-07-06,Guy Singh-Watson,
Fri 6 Jul 2018,Guy Singh-Watson,song,Sex Pistols,Anarchy In The UK,https://www.bbc.co.uk/programmes/b0b866zx,2018-07-06,Guy Singh-Watson,
Fri 6 Jul 2018,Guy Singh-Watson,song,Bronski Beat,Smalltown Boy,https://www.bbc.co.uk/programmes/b0b866zx,2018-07-06,Guy Singh-Watson,
Fri 6 Jul 2018,Guy Singh-Watson,song,Talking Heads,Once In A Lifetime,https://www.bbc.co.uk/programmes/b0b866zx,2018-07-06,Guy Singh-Watson,
Fri 6 Jul 2018,Guy Singh-Watson,song,Leonard Cohen,I'm Your Man,https://www.bbc.co.uk/programmes/b0b866zx,2018-07-06,Guy Singh-Watson,
Fri 6 Jul 2018,Guy Singh-Watson,song,Grace Jones,Pull Up To The Bumper,https://www.bbc.co.uk/programmes/b0b866zx,2018-07-06,Guy Singh-Watson,
Fri 6 Jul 2018,Guy Singh-Watson,book,,Far From the Madding Crowd by Thomas Hardy,https://www.bbc.co.uk/programmes/b0b866zx,2018-07-06,Guy Singh-Watson,
Fri 6 Jul 2018,Guy Singh-Watson,luxury,,Surfboard,https://www.bbc.co.uk/programmes/b0b866zx,2018-07-06,Guy Singh-Watson,
Fri 29 Jun 2018,Martina Cole,song,David Bowie,Life On Mars?,https://www.bbc.co.uk/programmes/b0b7d63p,2018-06-29,Martina Cole,
Fri 29 Jun 2018,Martina Cole,song,Neil Young,After The Gold Rush,https://www.bbc.co.uk/programmes/b0b7d63p,2018-06-29,Martina Cole,
Fri 29 Jun 2018,Martina Cole,song,Ruby Murray,Galway Bay,https://www.bbc.co.uk/programmes/b0b7d63p,2018-06-29,Martina Cole,
Fri 29 Jun 2018,Martina Cole,song,Pink Floyd,Wish You Were Here,https://www.bbc.co.uk/programmes/b0b7d63p,2018-06-29,Martina Cole,
Fri 29 Jun 2018,Martina Cole,song,Michael Jackson,Ain't No Sunshine,https://www.bbc.co.uk/programmes/b0b7d63p,2018-06-29,Martina Cole,
Fri 29 Jun 2018,Martina Cole,song,Ray Charles,Georgia On My Mind,https://www.bbc.co.uk/programmes/b0b7d63p,2018-06-29,Martina Cole,
Fri 29 Jun 2018,Martina Cole,song,Billie Holiday,Summertime,https://www.bbc.co.uk/programmes/b0b7d63p,2018-06-29,Martina Cole,
Fri 29 Jun 2018,Martina Cole,song,David Bowie,Word On A Wing,https://www.bbc.co.uk/programmes/b0b7d63p,2018-06-29,Martina Cole,
Fri 29 Jun 2018,Martina Cole,book,,Hatter’s Castle by A. J. Cronin,https://www.bbc.co.uk/programmes/b0b7d63p,2018-06-29,Martina Cole,
Fri 29 Jun 2018,Martina Cole,luxury,,Luxurious underwear,https://www.bbc.co.uk/programmes/b0b7d63p,2018-06-29,Martina Cole,
Fri 22 Jun 2018,John Motson,song,"David Baddiel, Frank Skinner & The Lightning Seeds",Three Lions,https://www.bbc.co.uk/programmes/b0b6fbjd,2018-06-22,John Motson,
Fri 22 Jun 2018,John Motson,song,Billy Cotton & The Johnston Singers,The Red Red Robin,https://www.bbc.co.uk/programmes/b0b6fbjd,2018-06-22,John Motson,
Fri 22 Jun 2018,John Motson,song,Paul Anka,Diana,https://www.bbc.co.uk/programmes/b0b6fbjd,2018-06-22,John Motson,
Fri 22 Jun 2018,John Motson,song,Elton John,Daniel,https://www.bbc.co.uk/programmes/b0b6fbjd,2018-06-22,John Motson,
Fri 22 Jun 2018,John Motson,song,John Denver,Annie's Song,https://www.bbc.co.uk/programmes/b0b6fbjd,2018-06-22,John Motson,
Fri 22 Jun 2018,John Motson,song,Elaine Paige,Don't Cry for Me Argentina,https://www.bbc.co.uk/programmes/b0b6fbjd,2018-06-22,John Motson,
Fri 22 Jun 2018,John Motson,song,Henry Francis Lyte,Abide With Me,https://www.bbc.co.uk/programmes/b0b6fbjd,2018-06-22,John Motson,
Fri 22 Jun 2018,John Motson,song,Paul Simon,The Boy in the Bubble,https://www.bbc.co.uk/programmes/b0b6fbjd,2018-06-22,John Motson,
Fri 22 Jun 2018,John Motson,book,,The Catcher in the Rye by J. D. Salinger,https://www.bbc.co.uk/programmes/b0b6fbjd,2018-06-22,John Motson,
Fri 22 Jun 2018,John Motson,luxury,,Running shoes,https://www.bbc.co.uk/programmes/b0b6fbjd,2018-06-22,John Motson,
Fri 15 Jun 2018,Professor Carlos Frenk,song,Wolfgang Amadeus Mozart,Queen of the Night aria,https://www.bbc.co.uk/programmes/b0b5s44q,2018-06-15,Professor Carlos Frenk,
Fri 15 Jun 2018,Professor Carlos Frenk,song,anonymous,El Son de la Negra,https://www.bbc.co.uk/programmes/b0b5s44q,2018-06-15,Professor Carlos Frenk,
Fri 15 Jun 2018,Professor Carlos Frenk,song,Wolfgang Amadeus Mozart,"Piano Concerto No. 20, 2nd movement",https://www.bbc.co.uk/programmes/b0b5s44q,2018-06-15,Professor Carlos Frenk,
Fri 15 Jun 2018,Professor Carlos Frenk,song,The Beatles,Eleanor Rigby,https://www.bbc.co.uk/programmes/b0b5s44q,2018-06-15,Professor Carlos Frenk,
Fri 15 Jun 2018,Professor Carlos Frenk,song,Mercedes Sosa,Gracias a la Vida,https://www.bbc.co.uk/programmes/b0b5s44q,2018-06-15,Professor Carlos Frenk,
Fri 15 Jun 2018,Professor Carlos Frenk,song,Ludwig van Beethoven,Triple Concerto - 3rd movement - Rondo Alla Polacca frenk,https://www.bbc.co.uk/programmes/b0b5s44q,2018-06-15,Professor Carlos Frenk,
Fri 15 Jun 2018,Professor Carlos Frenk,song,Felix Mendelssohn,"Symphony No. 3 in A minor, 'Scottish', 2nd movement",https://www.bbc.co.uk/programmes/b0b5s44q,2018-06-15,Professor Carlos Frenk,
Fri 15 Jun 2018,Professor Carlos Frenk,song,Robert Schumann,Melodie,https://www.bbc.co.uk/programmes/b0b5s44q,2018-06-15,Professor Carlos Frenk,
Fri 15 Jun 2018,Professor Carlos Frenk,book,,Collected Fictions by Jorge Luis Borges,https://www.bbc.co.uk/programmes/b0b5s44q,2018-06-15,Professor Carlos Frenk,
Fri 15 Jun 2018,Professor Carlos Frenk,luxury,,A planetarium,https://www.bbc.co.uk/programmes/b0b5s44q,2018-06-15,Professor Carlos Frenk,
Fri 8 Jun 2018,Gillian Reynolds,song,"Earth, Wind & Fire",September,https://www.bbc.co.uk/programmes/b0b4zdn9,2018-06-08,Gillian Reynolds,
Fri 8 Jun 2018,Gillian Reynolds,song,Queen’s Hall Light Orchestra & Charles Williams,Coronation Scot (Paul Temple),https://www.bbc.co.uk/programmes/b0b4zdn9,2018-06-08,Gillian Reynolds,
Fri 8 Jun 2018,Gillian Reynolds,song,Miles Davis,Godchild,https://www.bbc.co.uk/programmes/b0b4zdn9,2018-06-08,Gillian Reynolds,
Fri 8 Jun 2018,Gillian Reynolds,song,Ray Charles,What'd I Say Parts I And II,https://www.bbc.co.uk/programmes/b0b4zdn9,2018-06-08,Gillian Reynolds,
Fri 8 Jun 2018,Gillian Reynolds,song,Dmitri Shostakovich,"Violin Concerto No. 1 in A Minor, Op. 77: IV. Burlesque: Allegro con brio",https://www.bbc.co.uk/programmes/b0b4zdn9,2018-06-08,Gillian Reynolds,
Fri 8 Jun 2018,Gillian Reynolds,song,"Anne Sofie von Otter, Sir John Eliot Gardiner & NDR Elbphilharmonie Orchester",Speak Low,https://www.bbc.co.uk/programmes/b0b4zdn9,2018-06-08,Gillian Reynolds,
Fri 8 Jun 2018,Gillian Reynolds,song,Richard Burton,Under Milk Wood,https://www.bbc.co.uk/programmes/b0b4zdn9,2018-06-08,Gillian Reynolds,
Fri 8 Jun 2018,Gillian Reynolds,song,Ludwig van Beethoven,"Beethoven's Piano Concerto No 1, 3rd movement",https://www.bbc.co.uk/programmes/b0b4zdn9,2018-06-08,Gillian Reynolds,
Fri 8 Jun 2018,Gillian Reynolds,book,,"CASTAWAY'S FAVOURITE
Ludwig van Beethoven
Beethoven's Piano Concerto No 1, 3rd movement
Performer: Stephen Hough. Conductor: Vasily Petrinko. Orchestra: Royal Liverpool Philharmonic Orchestra.
RADIO 3 IN CONCERT - PHILHARMONIC HALL, LIVERPOOL (BROADCAST 2ND APRIL 2018).
Add
to My Music

Hogarth, A Life and a World by Jenny Uglow",https://www.bbc.co.uk/programmes/b0b4zdn9,2018-06-08,Gillian Reynolds,
Fri 8 Jun 2018,Gillian Reynolds,book,,"Hogarth, A Life and a World by Jenny Uglow",https://www.bbc.co.uk/programmes/b0b4zdn9,2018-06-08,Gillian Reynolds,
Fri 8 Jun 2018,Gillian Reynolds,luxury,,Endless supply of blended Scotch,https://www.bbc.co.uk/programmes/b0b4zdn9,2018-06-08,Gillian Reynolds,
Fri 1 Jun 2018,David Baddiel,song,Nikki M. James (Original Broadway Cast),Sal Tlay Ka Siti,https://www.bbc.co.uk/programmes/b0b42t4h,2018-06-01,David Baddiel,
Fri 1 Jun 2018,David Baddiel,song,David Bowie,Conversation Piece,https://www.bbc.co.uk/programmes/b0b42t4h,2018-06-01,David Baddiel,
Fri 1 Jun 2018,David Baddiel,song,Genesis,Mad Man Moon,https://www.bbc.co.uk/programmes/b0b42t4h,2018-06-01,David Baddiel,
Fri 1 Jun 2018,David Baddiel,song,The Sundays,Monochrome,https://www.bbc.co.uk/programmes/b0b42t4h,2018-06-01,David Baddiel,
Fri 1 Jun 2018,David Baddiel,song,"David Baddiel, Frank Skinner & The Lightning Seeds",Three Lions,https://www.bbc.co.uk/programmes/b0b42t4h,2018-06-01,David Baddiel,
Fri 1 Jun 2018,David Baddiel,song,Erran Baron Cohen,Love Will Find A Way,https://www.bbc.co.uk/programmes/b0b42t4h,2018-06-01,David Baddiel,
Fri 1 Jun 2018,David Baddiel,song,Dolly Banks Baddiel,Your Song,https://www.bbc.co.uk/programmes/b0b42t4h,2018-06-01,David Baddiel,
Fri 1 Jun 2018,David Baddiel,song,Dylan Thomas,Do Not Go Gentle Into That Good Night,https://www.bbc.co.uk/programmes/b0b42t4h,2018-06-01,David Baddiel,
Fri 1 Jun 2018,David Baddiel,book,,Rabbit Angstrom by John Updike,https://www.bbc.co.uk/programmes/b0b42t4h,2018-06-01,David Baddiel,
Fri 1 Jun 2018,David Baddiel,luxury,,Giant slipper foot massager,https://www.bbc.co.uk/programmes/b0b42t4h,2018-06-01,David Baddiel,
Fri 25 May 2018,Dr Sue Black,song,Maria Callas,Casta Diva,https://www.bbc.co.uk/programmes/b0b3b4m5,2018-05-25,Dr Sue Black,
Fri 25 May 2018,Dr Sue Black,song,Nicki Minaj,Feeling Myself (clean),https://www.bbc.co.uk/programmes/b0b3b4m5,2018-05-25,Dr Sue Black,
Fri 25 May 2018,Dr Sue Black,song,Scott McKenzie,San Francisco,https://www.bbc.co.uk/programmes/b0b3b4m5,2018-05-25,Dr Sue Black,
Fri 25 May 2018,Dr Sue Black,song,Buzzcocks,Ever Fallen in Love (With Someone You Shouldn't've),https://www.bbc.co.uk/programmes/b0b3b4m5,2018-05-25,Dr Sue Black,
Fri 25 May 2018,Dr Sue Black,song,N.W.A,Straight Outta Compton,https://www.bbc.co.uk/programmes/b0b3b4m5,2018-05-25,Dr Sue Black,
Fri 25 May 2018,Dr Sue Black,song,Nirvana,Smells Like Teen Spirit,https://www.bbc.co.uk/programmes/b0b3b4m5,2018-05-25,Dr Sue Black,
Fri 25 May 2018,Dr Sue Black,song,Coldplay,Yellow,https://www.bbc.co.uk/programmes/b0b3b4m5,2018-05-25,Dr Sue Black,
Fri 25 May 2018,Dr Sue Black,song,The Weeknd,The Hills (clean),https://www.bbc.co.uk/programmes/b0b3b4m5,2018-05-25,Dr Sue Black,
Fri 25 May 2018,Dr Sue Black,book,,An A Level Maths book (and pencil),https://www.bbc.co.uk/programmes/b0b3b4m5,2018-05-25,Dr Sue Black,
Fri 25 May 2018,Dr Sue Black,luxury,,Red hair dye,https://www.bbc.co.uk/programmes/b0b3b4m5,2018-05-25,Dr Sue Black,
Fri 18 May 2018,Sir Peter Lampl,song,The Beatles,She Loves You,https://www.bbc.co.uk/programmes/b0b2gym1,2018-05-18,Sir Peter Lampl,
Fri 18 May 2018,Sir Peter Lampl,song,Julie Andrews & Irwin Kostal,Prelude and The Sound of Music,https://www.bbc.co.uk/programmes/b0b2gym1,2018-05-18,Sir Peter Lampl,
Fri 18 May 2018,Sir Peter Lampl,song,The Rolling Stones,Jumpin' Jack Flash,https://www.bbc.co.uk/programmes/b0b2gym1,2018-05-18,Sir Peter Lampl,
Fri 18 May 2018,Sir Peter Lampl,song,Frank Sinatra,"Theme From New York, New York",https://www.bbc.co.uk/programmes/b0b2gym1,2018-05-18,Sir Peter Lampl,
Fri 18 May 2018,Sir Peter Lampl,song,The Beach Boys,California Girls,https://www.bbc.co.uk/programmes/b0b2gym1,2018-05-18,Sir Peter Lampl,
Fri 18 May 2018,Sir Peter Lampl,song,Pyotr Ilyich Tchaikovsky,Scène finale,https://www.bbc.co.uk/programmes/b0b2gym1,2018-05-18,Sir Peter Lampl,
Fri 18 May 2018,Sir Peter Lampl,song,Wolfgang Amadeus Mozart,"Die Zauberflöte - Papagena! Papageno! (Papageno, Papagena)",https://www.bbc.co.uk/programmes/b0b2gym1,2018-05-18,Sir Peter Lampl,
Fri 18 May 2018,Sir Peter Lampl,song,Simon & Garfunkel,Cecilia,https://www.bbc.co.uk/programmes/b0b2gym1,2018-05-18,Sir Peter Lampl,
Fri 18 May 2018,Sir Peter Lampl,book,,The Complete Works of Robert Frost,https://www.bbc.co.uk/programmes/b0b2gym1,2018-05-18,Sir Peter Lampl,
Fri 18 May 2018,Sir Peter Lampl,luxury,,Two cases of champagne,https://www.bbc.co.uk/programmes/b0b2gym1,2018-05-18,Sir Peter Lampl,
Fri 11 May 2018,Abi Morgan,song,Joni Mitchell,Chelsea Morning,https://www.bbc.co.uk/programmes/b0b1pjs9,2018-05-11,Abi Morgan,
Fri 11 May 2018,Abi Morgan,song,Beyoncé,Sorry,https://www.bbc.co.uk/programmes/b0b1pjs9,2018-05-11,Abi Morgan,
Fri 11 May 2018,Abi Morgan,song,Victoria Wood,Ballad of Barry and Freda,https://www.bbc.co.uk/programmes/b0b1pjs9,2018-05-11,Abi Morgan,
Fri 11 May 2018,Abi Morgan,song,Giacomo Puccini,"Si, mi chiamano Mimi",https://www.bbc.co.uk/programmes/b0b1pjs9,2018-05-11,Abi Morgan,
Fri 11 May 2018,Abi Morgan,song,Adrian Lester & 1996 London Cast,Being Alive,https://www.bbc.co.uk/programmes/b0b1pjs9,2018-05-11,Abi Morgan,
Fri 11 May 2018,Abi Morgan,song,Johann Sebastian Bach,Goldberg Variations - Aria,https://www.bbc.co.uk/programmes/b0b1pjs9,2018-05-11,Abi Morgan,
Fri 11 May 2018,Abi Morgan,song,Sigur Rós,Hoppipolla,https://www.bbc.co.uk/programmes/b0b1pjs9,2018-05-11,Abi Morgan,
Fri 11 May 2018,Abi Morgan,song,Israel Kamakawiwoʻole,Over The Rainbow,https://www.bbc.co.uk/programmes/b0b1pjs9,2018-05-11,Abi Morgan,
Fri 11 May 2018,Abi Morgan,book,,The Complete Works of Proust,https://www.bbc.co.uk/programmes/b0b1pjs9,2018-05-11,Abi Morgan,
Fri 11 May 2018,Abi Morgan,luxury,,Her children’s exercise books from school,https://www.bbc.co.uk/programmes/b0b1pjs9,2018-05-11,Abi Morgan,
Fri 30 Mar 2018,Anne-Marie Duff,song,Pluto Shervington,Dat,https://www.bbc.co.uk/programmes/b09wr9q7,2018-03-30,Anne-Marie Duff,
Fri 30 Mar 2018,Anne-Marie Duff,song,The White Stripes,Ball and Biscuit,https://www.bbc.co.uk/programmes/b09wr9q7,2018-03-30,Anne-Marie Duff,
Fri 30 Mar 2018,Anne-Marie Duff,song,Giacomo Puccini,Chi Il Bel Sogno di Doretta from La Rondine,https://www.bbc.co.uk/programmes/b09wr9q7,2018-03-30,Anne-Marie Duff,
Fri 30 Mar 2018,Anne-Marie Duff,song,Björk,Possibly Maybe,https://www.bbc.co.uk/programmes/b09wr9q7,2018-03-30,Anne-Marie Duff,
Fri 30 Mar 2018,Anne-Marie Duff,song,Nick Cave & The Bad Seeds,Love Letter,https://www.bbc.co.uk/programmes/b09wr9q7,2018-03-30,Anne-Marie Duff,
Fri 30 Mar 2018,Anne-Marie Duff,song,Gorillaz,Clint Eastwood,https://www.bbc.co.uk/programmes/b09wr9q7,2018-03-30,Anne-Marie Duff,
Fri 30 Mar 2018,Anne-Marie Duff,song,Elvis Costello & The Attractions,Alison,https://www.bbc.co.uk/programmes/b09wr9q7,2018-03-30,Anne-Marie Duff,
Fri 30 Mar 2018,Anne-Marie Duff,song,Declan O’Rourke,Marrying The Sea (Til Death Do Us Part),https://www.bbc.co.uk/programmes/b09wr9q7,2018-03-30,Anne-Marie Duff,
Fri 30 Mar 2018,Anne-Marie Duff,book,,The Mill on the Floss by George Eliot,https://www.bbc.co.uk/programmes/b09wr9q7,2018-03-30,Anne-Marie Duff,
Fri 30 Mar 2018,Anne-Marie Duff,luxury,,Gorgeous underwear,https://www.bbc.co.uk/programmes/b09wr9q7,2018-03-30,Anne-Marie Duff,
Fri 23 Mar 2018,David Byrne,song,Halsey,Bad At Love,https://www.bbc.co.uk/programmes/b09vz6r1,2018-03-23,David Byrne,
Fri 23 Mar 2018,David Byrne,song,Jean Redpath,The Rowan Tree,https://www.bbc.co.uk/programmes/b09vz6r1,2018-03-23,David Byrne,
Fri 23 Mar 2018,David Byrne,song,Woody Guthrie,Do-Re-Mi,https://www.bbc.co.uk/programmes/b09vz6r1,2018-03-23,David Byrne,
Fri 23 Mar 2018,David Byrne,song,The Byrds,Mr Tambourine Man,https://www.bbc.co.uk/programmes/b09vz6r1,2018-03-23,David Byrne,
Fri 23 Mar 2018,David Byrne,song,The Stooges,I Wanna Be Your Dog,https://www.bbc.co.uk/programmes/b09vz6r1,2018-03-23,David Byrne,
Fri 23 Mar 2018,David Byrne,song,Funkadelic,One Nation Under A Groove,https://www.bbc.co.uk/programmes/b09vz6r1,2018-03-23,David Byrne,
Fri 23 Mar 2018,David Byrne,song,Tom Zé,Toc,https://www.bbc.co.uk/programmes/b09vz6r1,2018-03-23,David Byrne,
Fri 23 Mar 2018,David Byrne,song,Joubert Singers,Stand On The Word (Larry Levan Mix),https://www.bbc.co.uk/programmes/b09vz6r1,2018-03-23,David Byrne,
Fri 23 Mar 2018,David Byrne,book,,The River of Consciousness by Oliver Sacks,https://www.bbc.co.uk/programmes/b09vz6r1,2018-03-23,David Byrne,
Fri 23 Mar 2018,David Byrne,luxury,,Set of Vietnamese cookery books,https://www.bbc.co.uk/programmes/b09vz6r1,2018-03-23,David Byrne,
Fri 16 Mar 2018,John Gray,song,David Bowie,Life On Mars?,https://www.bbc.co.uk/programmes/b09v0xbj,2018-03-16,John Gray,
Fri 16 Mar 2018,John Gray,song,Alex Glasgow,When the Boat Comes In (Dance Ti Thi Daddy),https://www.bbc.co.uk/programmes/b09v0xbj,2018-03-16,John Gray,
Fri 16 Mar 2018,John Gray,song,"Roy Budd, Chris Karan & Jeff Clyne",Main Theme: Carter Takes a Train,https://www.bbc.co.uk/programmes/b09v0xbj,2018-03-16,John Gray,
Fri 16 Mar 2018,John Gray,song,Dmitri Shostakovich,"Romance, from The Gadfly, Op. 97a",https://www.bbc.co.uk/programmes/b09v0xbj,2018-03-16,John Gray,
Fri 16 Mar 2018,John Gray,song,Sting,Englishman In New York,https://www.bbc.co.uk/programmes/b09v0xbj,2018-03-16,John Gray,
Fri 16 Mar 2018,John Gray,song,Alexander Scriabin,"Piano Sonata No. 9, Op. 68 ""Black Mass""",https://www.bbc.co.uk/programmes/b09v0xbj,2018-03-16,John Gray,
Fri 16 Mar 2018,John Gray,song,Erik Satie,Gymnopédiè No. 1,https://www.bbc.co.uk/programmes/b09v0xbj,2018-03-16,John Gray,
Fri 16 Mar 2018,John Gray,song,Federico Mompou,Música Callada - Book 1 - 1. Angelico,https://www.bbc.co.uk/programmes/b09v0xbj,2018-03-16,John Gray,
Fri 16 Mar 2018,John Gray,book,,The Palm at the End of the Mind by Wallace Stevens,https://www.bbc.co.uk/programmes/b09v0xbj,2018-03-16,John Gray,
Fri 16 Mar 2018,John Gray,luxury,,Endless supply of Marmite,https://www.bbc.co.uk/programmes/b09v0xbj,2018-03-16,John Gray,
Fri 9 Mar 2018,Matt Smith,song,Oasis,Roll With It,https://www.bbc.co.uk/programmes/b09tc5zb,2018-03-09,Matt Smith,
Fri 9 Mar 2018,Matt Smith,song,Pink Floyd,The Great Gig In The Sky,https://www.bbc.co.uk/programmes/b09tc5zb,2018-03-09,Matt Smith,
Fri 9 Mar 2018,Matt Smith,song,Marvin Gaye,Mercy Mercy Me (The Ecology),https://www.bbc.co.uk/programmes/b09tc5zb,2018-03-09,Matt Smith,
Fri 9 Mar 2018,Matt Smith,song,Paul van Dyk,For An Angel (E-Werk Club Mix) (feat. Rachel McFarlane),https://www.bbc.co.uk/programmes/b09tc5zb,2018-03-09,Matt Smith,
Fri 9 Mar 2018,Matt Smith,song,Arcade Fire,Keep The Car Running,https://www.bbc.co.uk/programmes/b09tc5zb,2018-03-09,Matt Smith,
Fri 9 Mar 2018,Matt Smith,song,The Notorious B.I.G.,Juicy (Radio Edit),https://www.bbc.co.uk/programmes/b09tc5zb,2018-03-09,Matt Smith,
Fri 9 Mar 2018,Matt Smith,song,Giacomo Puccini,Nessun Dorma,https://www.bbc.co.uk/programmes/b09tc5zb,2018-03-09,Matt Smith,
Fri 9 Mar 2018,Matt Smith,song,LCD Soundsystem,All My Friends,https://www.bbc.co.uk/programmes/b09tc5zb,2018-03-09,Matt Smith,
Fri 9 Mar 2018,Matt Smith,book,,Birthday Letters by Ted Hughes,https://www.bbc.co.uk/programmes/b09tc5zb,2018-03-09,Matt Smith,
Fri 9 Mar 2018,Matt Smith,luxury,,Endless supply of English Breakfast Tea,https://www.bbc.co.uk/programmes/b09tc5zb,2018-03-09,Matt Smith,
Fri 2 Mar 2018,Dame Minouche Shafik,song,Keith Jarrett,"The Köln Concert, Part I",https://www.bbc.co.uk/programmes/b09smnhb,2018-03-02,Dame Minouche Shafik,
Fri 2 Mar 2018,Dame Minouche Shafik,song,Ehaab Abdou,Ana Masry,https://www.bbc.co.uk/programmes/b09smnhb,2018-03-02,Dame Minouche Shafik,
Fri 2 Mar 2018,Dame Minouche Shafik,song,Three Dog Night,Black and White,https://www.bbc.co.uk/programmes/b09smnhb,2018-03-02,Dame Minouche Shafik,
Fri 2 Mar 2018,Dame Minouche Shafik,song,Fleetwood Mac,Don't Stop,https://www.bbc.co.uk/programmes/b09smnhb,2018-03-02,Dame Minouche Shafik,
Fri 2 Mar 2018,Dame Minouche Shafik,song,Ludwig van Beethoven,"Symphony No. 9 in D Minor, Op. 125 (""Choral""), 4th Movement",https://www.bbc.co.uk/programmes/b09smnhb,2018-03-02,Dame Minouche Shafik,
Fri 2 Mar 2018,Dame Minouche Shafik,song,Joni Mitchell,All I Want,https://www.bbc.co.uk/programmes/b09smnhb,2018-03-02,Dame Minouche Shafik,
Fri 2 Mar 2018,Dame Minouche Shafik,song,Queen,Don't Stop Me Now,https://www.bbc.co.uk/programmes/b09smnhb,2018-03-02,Dame Minouche Shafik,
Fri 2 Mar 2018,Dame Minouche Shafik,song,Johann Sebastian Bach,"The Well Tempered Clavier, Book 1 - No. 3 in C# Major, Prelude",https://www.bbc.co.uk/programmes/b09smnhb,2018-03-02,Dame Minouche Shafik,
Fri 2 Mar 2018,Dame Minouche Shafik,book,,Survival Guide,https://www.bbc.co.uk/programmes/b09smnhb,2018-03-02,Dame Minouche Shafik,
Fri 2 Mar 2018,Dame Minouche Shafik,luxury,,Albums of her children,https://www.bbc.co.uk/programmes/b09smnhb,2018-03-02,Dame Minouche Shafik,
Fri 23 Feb 2018,Christopher Nolan,song,Hans Zimmer,Journey to the Line,https://www.bbc.co.uk/programmes/b09rwygm,2018-02-23,Christopher Nolan,
Fri 23 Feb 2018,Christopher Nolan,song,Radiohead,Paranoid Android,https://www.bbc.co.uk/programmes/b09rwygm,2018-02-23,Christopher Nolan,
Fri 23 Feb 2018,Christopher Nolan,song,Franz Schubert,"Fantasia for Four Hands in F minor, D. 940 (Op. 103)",https://www.bbc.co.uk/programmes/b09rwygm,2018-02-23,Christopher Nolan,
Fri 23 Feb 2018,Christopher Nolan,song,Vangelis,Five Circles,https://www.bbc.co.uk/programmes/b09rwygm,2018-02-23,Christopher Nolan,
